context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
39,[0.59 8.09 7.11],18973,674,9685,8614,13,1,4,8,31,31,35,0.0016339008064091077,0.0018447267169135087,3
40,[0.59 8.09 8.09],20370,732,9993,9645,19,1,8,10,47,39,69,0.001914580265095729,0.003387334315169367,0
40,[0.59 8.09 8.09],20370,732,9993,9645,19,1,8,10,47,39,69,0.001914580265095729,0.003387334315169367,1
40,[0.59 8.09 8.09],20370,732,9993,9645,19,5,5,9,48,43,48,0.002110947471772214,0.00235640648011782,2
40,[0.59 8.09 8.09],20370,732,9993,9645,15,1,5,9,36,36,41,0.0017673048600883653,0.0020127638684339713,3
41,[0.59 8.09 8.92],20971,724,9684,10563,18,2,6,10,44,38,65,0.0018120261313242095,0.0030995183825282533,0
41,[0.59 8.09 8.92],20971,724,9684,10563,17,1,6,10,41,35,62,0.0016689714367459825,0.0029564636879500263,1
41,[0.59 8.09 8.92],20971,724,9684,10563,19,5,4,10,47,43,47,0.0020504506222879214,0.002241190215058891,2
41,[0.59 8.09 8.92],20971,724,9684,10563,15,1,4,10,35,35,39,0.0016689714367459825,0.001859711029516952,3
42,[0.59 8.92 0.59],12266,677,10868,721,13,6,6,1,38,30,38,0.0024457850970161423,0.0030979944562204466,0
42,[0.59 8.92 0.59],12266,677,10868,721,8,1,6,1,23,21,28,0.0017120495679112996,0.0022827327572150662,1
42,[0.59 8.92 0.59],12266,677,10868,721,11,5,5,1,32,27,32,0.002201206587314528,0.0026088374368172184,2
42,[0.59 8.92 0.59],12266,677,10868,721,7,1,5,1,20,20,25,0.0016305233980107615,0.002038154247513452,3
43,[0.59 8.92 2.24],14201,699,10805,2697,13,3,7,3,36,25,40,0.0017604394056756566,0.0028167030490810507,0
43,[0.59 8.92 2.24],14201,699,10805,2697,10,1,6,3,27,25,37,0.0017604394056756566,0.002605450320399972,1
43,[0.59 8.92 2.24],14201,699,10805,2697,14,5,6,3,39,33,39,0.0023237800154918666,0.0027462854728540244,2
43,[0.59 8.92 2.24],14201,699,10805,2697,10,1,6,3,27,27,33,0.0019012745581297092,0.0023237800154918666,3
44,[0.59 8.92 4.  ],16261,700,10814,4747,13,1,6,6,33,25,49,0.0015374208228276245,0.003013344812742144,0
44,[0.59 8.92 4.  ],16261,700,10814,4747,11,1,6,4,29,26,42,0.0015989176557407293,0.002582866982350409,1
44,[0.59 8.92 4.  ],16261,700,10814,4747,16,6,6,4,44,38,45,0.002336879650697989,0.002767357481089724,2
44,[0.59 8.92 4.  ],16261,700,10814,4747,11,1,6,4,29,29,35,0.0017834081544800442,0.002152389151958674,3
45,[0.59 8.92 6.79],19760,720,10677,8363,18,3,7,8,46,33,59,0.0016700404858299596,0.00298582995951417,0
45,[0.59 8.92 6.79],19760,720,10677,8363,16,1,7,8,40,34,59,0.0017206477732793523,0.00298582995951417,1
